,Coh_Swath,Coh_SwathOverPoca,DayInYear_Swath,DemDiffMad_Swath,DemDiff_Swath,DemDiff_SwathOverPoca,Dist_SwathToPoca,Elev_Oib,Elev_Swath,Heading_Swath,Lat_Swath,LeadEdgeS_Poca,LeadEdgeW_Poca,Lon_Swath,MeanDiffSpread_Swath,PhaseConfidence_Swath,PhaseSSegment_Swath,Phase_Swath,Phase_SwathOverPoca,PowerScaled_Swath,PowerScaled_SwathOverPoca,PowerWatt_Swath,SampleNb_Swath,SampleNb_SwathMinusLeadEdgeS,StartTime_Swath,Wf_Number_Swath,X_Swath,Y_Swath
428,0.92,0.989247311827957,124,4.59635791099748,3.0277950959280133,-1.408992759623462,6033.265119319721,812.729,819.027795095928,-7.180519678099222,69.67875062139991,228.7,2.5,-49.91507892343452,67.11187706766522,0.9799358764139127,0.00614,1.306646,-0.9141339101737145,15299.0,1.3884200018150468,2.1786933023380982e-15,611,382.3,1462298408,3658,-190531,-2215606
429,0.935,1.0053763440860215,124,4.59635791099748,-14.613456079736352,6.80041190274572,6085.30327921296,813.2575,804.3865439202636,-7.180519678099222,69.6786921291708,228.7,2.5,-49.91639194107955,67.11187706766522,0.9799358764139127,0.00614,1.329927,-0.9304213756102248,2530.0,0.2296034122878664,3.6029113372870044e-16,674,445.3,1462298408,3658,-190583,-2215608
430,0.92,0.989247311827957,124,4.59635791099748,3.0277950959280133,-1.408992759623462,6033.265119319721,812.5106,819.027795095928,-7.180519678099222,69.67875062139991,228.7,2.5,-49.91507892343452,67.11187706766522,0.9799358764139127,0.00614,1.306646,-0.9141339101737145,15299.0,1.3884200018150468,2.1786933023380982e-15,611,382.3,1462298408,3658,-190531,-2215606
431,0.74,0.7956989247311828,124,4.59635791099748,-3.490523673593998,1.624324773496879,635.5320605602836,910.6131,912.509476326406,-7.180519678099222,69.68625969753242,228.7,2.5,-49.744586586679816,67.11187706766522,0.9959933528956725,-0.0045121506819008166,-1.717513,1.201577837045525,12357.0,1.1214266267356385,1.7597302527610876e-15,294,65.30000000000001,1462298408,3658,-183868,-2215328
432,0.74,0.7956989247311828,124,4.59635791099748,-3.490523673593998,1.624324773496879,635.5320605602836,910.7333,912.509476326406,-7.180519678099222,69.68625969753242,228.7,2.5,-49.744586586679816,67.11187706766522,0.9959933528956725,-0.0045121506819008166,-1.717513,1.201577837045525,12357.0,1.1214266267356385,1.7597302527610876e-15,294,65.30000000000001,1462298408,3658,-183868,-2215328
433,0.812,0.8731182795698925,124,4.59635791099748,-4.788120455108583,2.228164997864633,728.6178696683194,909.221,910.2118795448914,-7.180519678099222,69.68636339264862,228.7,2.5,-49.742204772155276,67.11187706766522,0.9959933528956725,-0.0045121506819008166,-1.759737,1.231117888615097,18939.0,1.718758508031582,2.697056830706663e-15,307,78.30000000000001,1462298408,3658,-183775,-2215324
434,0.768,0.8258064516129032,124,4.59635791099748,-5.1349846962839365,2.389579224687854,714.6299741824436,910.8569,909.8650153037161,-7.180519678099222,69.68634787999277,228.7,2.5,-49.74256113717723,67.11187706766522,0.9959933528956725,-0.0045121506819008166,-1.753417,1.2266963954851307,18265.0,1.6575914329793993,2.6010741334208353e-15,308,79.30000000000001,1462298408,3658,-183789,-2215324
435,0.835,0.8978494623655913,124,4.59635791099748,-2.5620046369731426,1.1922358908869568,742.6472917879657,909.2756,912.4379953630269,-7.180519678099222,69.68637961665283,228.7,2.5,-49.74183204731759,67.11187706766522,0.9959933528956725,-0.0045121506819008166,-1.766354,1.2357471639380377,15128.0,1.3729013522098195,2.1543416091097945e-15,298,69.30000000000001,1462298408,3658,-183761,-2215323
436,0.792,0.8516129032258064,124,4.59635791099748,-1.296284998767078,0.6032297826651694,754.6369988279133,909.4256,913.7037150012329,-7.180519678099222,69.68639257877429,228.7,2.5,-49.7415342464364,67.11187706766522,0.9959933528956725,-0.0045121506819008166,-1.771639,1.2394445676076378,12573.0,1.1410291315001362,1.7904902863126286e-15,293,64.30000000000001,1462298408,3658,-183749,-2215323
437,0.816,0.8774193548387096,124,4.59635791099748,-4.451652722433209,2.0715888148117907,826.6994617150782,908.6206,910.5483472775668,-7.180519678099222,69.68647305975651,228.7,2.5,-49.73968495248772,67.11187706766522,0.9959933528956725,-0.0045121506819008166,-1.804417,1.2623761659959343,21555.0,1.9561666212904982,3.0695950148308845e-15,309,80.30000000000001,1462298408,3658,-183677,-2215320
438,0.792,0.8516129032258064,124,4.59635791099748,-1.296284998767078,0.6032297826651694,754.6369988279133,909.6514,913.7037150012329,-7.180519678099222,69.68639257877429,228.7,2.5,-49.7415342464364,67.11187706766522,0.9959933528956725,-0.0045121506819008166,-1.771639,1.2394445676076378,12573.0,1.1410291315001362,1.7904902863126286e-15,293,64.30000000000001,1462298408,3658,-183749,-2215323
439,0.816,0.8774193548387096,124,4.59635791099748,-4.451652722433209,2.0715888148117907,826.6994617150782,908.8153,910.5483472775668,-7.180519678099222,69.68647305975651,228.7,2.5,-49.73968495248772,67.11187706766522,0.9959933528956725,-0.0045121506819008166,-1.804417,1.2623761659959343,21555.0,1.9561666212904982,3.0695950148308845e-15,309,80.30000000000001,1462298408,3658,-183677,-2215320
440,0.833,0.8956989247311827,124,4.59635791099748,-4.3855576710775495,2.0408313012230046,891.7679070251407,908.9938,910.6144423289225,-7.180519678099222,69.68654478188674,228.7,2.5,-49.73803653106006,67.11187706766522,0.9959933528956725,-0.0045121506819008166,-1.833645,1.2828241725153413,25224.0,2.289136945276341,3.59208836251887e-15,311,82.30000000000001,1462298408,3658,-183612,-2215317
441,0.957,1.0031446540880504,124,4.6082745091557245,-6.669686503708363,1.3776502821522283,5774.031693712808,811.4052,809.3303134962916,-7.18108732250473,69.68158906888415,242.7,5.800000000000011,-49.91333876043137,65.57885130672928,0.9664375247075047,0.00614,1.258176,-0.9248501047473553,3383.0,0.2785279104231846,7.673460310836031e-16,646,403.3,1462298408,3659,-190437,-2215296
442,0.959,1.0052410901467506,124,4.6082745091557245,-3.2075590286403894,0.6625340783812618,5811.08294554466,811.6713,814.7924409713596,-7.18108732250473,69.68154729084627,242.7,5.800000000000011,-49.91427698964469,65.57885130672928,0.9664375247075047,0.00614,1.274825,-0.9370883205406456,19943.0,1.641939733245513,4.523553620425745e-15,623,380.3,1462298408,3659,-190474,-2215298
443,0.968,1.0146750524109014,124,4.6082745091557245,0.3261712547391653,-0.06737197031247537,5693.9762029709955,811.286,814.3261712547392,-7.18108732250473,69.6816800993292,242.7,5.800000000000011,-49.911294044264935,65.57885130672928,0.9664375247075047,0.00614,1.221908,-0.8981905089523496,22717.0,1.8703276798946156,5.152763756466513e-15,624,381.3,1462298408,3659,-190357,-2215293
444,0.954,1.0,124,4.6082745091557245,0.30108578503131866,-0.062190466743796205,5746.0143577961935,811.4147,816.3010857850313,-7.18108732250473,69.68162071881534,242.7,5.800000000000011,-49.91262790562979,65.57885130672928,0.9664375247075047,0.00614,1.245572,-0.9155852556958428,18239.0,1.5016466326362587,4.137045303261554e-15,616,373.3,1462298408,3659,-190409,-2215295
445,0.964,1.0104821802935011,124,4.6082745091557245,-3.011696407571435,0.6220778747757858,5792.057751783903,811.6138,814.9883035924286,-7.18108732250473,69.6815684495491,242.7,5.800000000000011,-49.91380183314686,65.57885130672928,0.9664375247075047,0.00614,1.266396,-0.9308923976070373,16621.0,1.368434052362918,3.770043861259405e-15,622,379.3,1462298408,3659,-190455,-2215297
446,0.953,0.9989517819706499,124,4.6082745091557245,2.42432451993227,-0.5007538745721077,5688.980576518081,811.3699,816.4243245199323,-7.18108732250473,69.68168596049325,242.7,5.800000000000011,-49.91116237252123,65.57885130672928,0.9664375247075047,0.00614,1.219574,-0.8964748506148195,15306.0,1.2601679565288983,3.4717701305839874e-15,615,372.3,1462298408,3659,-190352,-2215293
447,0.957,1.0031446540880504,124,4.6082745091557245,-6.057093048468232,1.251116666818593,5728.987432347884,811.5069,809.9429069515318,-7.18108732250473,69.68164064376639,242.7,5.800000000000011,-49.91218035865052,65.57885130672928,0.9664375247075047,0.00614,1.237627,-0.9097451076702744,5401.0,0.4446731434217026,1.2250771250022288e-15,643,400.3,1462298408,3659,-190392,-2215294
448,0.957,1.0031446540880504,124,4.6082745091557245,-6.669686503708363,1.3776502821522283,5774.031693712808,811.6614,809.3303134962916,-7.18108732250473,69.68158906888415,242.7,5.800000000000011,-49.91333876043137,65.57885130672928,0.9664375247075047,0.00614,1.258176,-0.9248501047473553,3383.0,0.2785279104231846,7.673460310836031e-16,646,403.3,1462298408,3659,-190437,-2215296
449,0.99,1.0377358490566038,124,4.6082745091557245,-2.7957068411633372,0.5774643705370769,5652.92844462054,811.4618,811.2042931588367,-7.18108732250473,69.68172705103358,242.7,5.800000000000011,-49.91023920433264,65.57885130672928,0.9664375247075047,0.00614,1.203193,-0.8844336341507744,56606.0,4.660464350403425,1.2839606690960224e-14,637,394.3,1462298408,3659,-190316,-2215291
450,0.945,0.9905660377358491,124,4.6082745091557245,-0.6878125434741378,0.14207041726146186,5719.995279718332,811.541,815.3121874565259,-7.18108732250473,69.6816509523439,242.7,5.800000000000011,-49.91194880080485,65.57885130672928,0.9664375247075047,0.00614,1.233524,-0.9067291067453018,13104.0,1.078873703276799,2.972303396783782e-15,620,377.3,1462298408,3659,-190383,-2215294
451,0.99,1.0377358490566038,124,4.6082745091557245,-2.7957068411633372,0.5774643705370769,5652.92844462054,811.5594,811.2042931588367,-7.18108732250473,69.68172705103358,242.7,5.800000000000011,-49.91023920433264,65.57885130672928,0.9664375247075047,0.00614,1.203193,-0.8844336341507744,56606.0,4.660464350403425,1.2839606690960224e-14,637,394.3,1462298408,3659,-190316,-2215291
452,0.85,0.8909853249475891,124,4.6082745091557245,-1.8012025188654661,0.37204554621100017,718.6264676450486,909.0184,914.1987974811345,-7.18108732250473,69.68889982188627,242.7,5.800000000000011,-49.74733045252793,65.57885130672928,0.9933522335771504,-0.008062975750598517,-1.686067,1.2393808509787654,7654.0,0.6301663098962621,1.7361118894217849e-15,279,36.30000000000001,1462298408,3659,-183950,-2215025
454,0.858,0.89937106918239,124,4.6082745091557245,-4.744559148326516,0.9800075679337759,811.712387487095,908.4119,910.2554408516735,-7.18108732250473,69.68900405167872,242.7,5.800000000000011,-49.74493680600767,65.57885130672928,0.9933522335771504,-0.008062975750598517,-1.72849,1.2705648156972922,9832.0,0.809484603984851,2.2301348441070013e-15,299,56.30000000000001,1462298408,3659,-183857,-2215021
